,CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET,age_range,GENDER,NAZOKRESU
41217,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
63168,18100,25000,5000.0,"Česká spořitelna, a.s.",44,Žena,0,86,38,0,2,5200,0,43 - 55,1,Hlavní město Praha
41200,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41203,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41212,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41208,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41209,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41210,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41213,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
14686,40001,45000,10000.0,"Československá obchodní banka, a.s.",45,Muž,0,193,34,0,1,5200,0,43 - 55,0,Ústí nad Labem
41202,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41206,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41204,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
41205,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
14685,40001,45000,10000.0,"Československá obchodní banka, a.s.",45,Muž,0,193,34,0,1,5200,0,43 - 55,0,Ústí nad Labem
41214,36001,25000,8000.0,Raiffeisenbank a.s.,46,Žena,0,37,93,0,1,5200,0,43 - 55,1,Karlovy Vary
72586,39001,36000,15000.0,"MONETA Money Bank, a.s.",53,Žena,0,89,38,1,1,5250,0,43 - 55,1,Tábor
44126,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
57576,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57579,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57578,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
44122,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
72587,39001,36000,15000.0,"MONETA Money Bank, a.s.",53,Žena,0,89,38,1,1,5250,0,43 - 55,1,Tábor
72588,39001,36000,15000.0,"MONETA Money Bank, a.s.",53,Žena,0,89,38,1,1,5250,0,43 - 55,1,Tábor
44128,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
57582,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
15728,14300,14500,15000.0,"MONETA Money Bank, a.s.",67,Žena,0,193,92,0,1,5250,0,56 - 68,1,Hlavní město Praha
15726,14300,14500,15000.0,"MONETA Money Bank, a.s.",67,Žena,0,193,92,0,1,5250,0,56 - 68,1,Hlavní město Praha
57565,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
15727,14300,14500,15000.0,"MONETA Money Bank, a.s.",67,Žena,0,193,92,0,1,5250,0,56 - 68,1,Hlavní město Praha
44123,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
46386,15500,39500,15000.0,"Česká spořitelna, a.s.",45,Žena,0,109,95,0,1,5250,0,43 - 55,1,Hlavní město Praha
46385,15500,39500,15000.0,"Česká spořitelna, a.s.",45,Žena,0,109,95,0,1,5250,0,43 - 55,1,Hlavní město Praha
57574,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
44125,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
43374,69151,14000,3000.0,"Československá obchodní banka, a.s.",59,Žena,1,85,30,1,1,5250,0,56 - 68,1,Břeclav
44130,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
9811,27732,39000,10000.0,"MONETA Money Bank, a.s.",56,Žena,1,85,82,0,0,5250,0,56 - 68,1,Mělník
15729,14300,14500,15000.0,"MONETA Money Bank, a.s.",67,Žena,0,193,92,0,1,5250,0,56 - 68,1,Hlavní město Praha
9810,27732,39000,10000.0,"MONETA Money Bank, a.s.",56,Žena,1,85,82,0,0,5250,0,56 - 68,1,Mělník
15730,14300,14500,15000.0,"MONETA Money Bank, a.s.",67,Žena,0,193,92,0,1,5250,0,56 - 68,1,Hlavní město Praha
9808,27732,39000,10000.0,"MONETA Money Bank, a.s.",56,Žena,1,85,82,0,0,5250,0,56 - 68,1,Mělník
9809,27732,39000,10000.0,"MONETA Money Bank, a.s.",56,Žena,1,85,82,0,0,5250,0,56 - 68,1,Mělník
57569,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57564,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57568,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
44131,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
57580,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57567,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57566,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57581,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
46384,15500,39500,15000.0,"Česká spořitelna, a.s.",45,Žena,0,109,95,0,1,5250,0,43 - 55,1,Hlavní město Praha
72590,39001,36000,15000.0,"MONETA Money Bank, a.s.",53,Žena,0,89,38,1,1,5250,0,43 - 55,1,Tábor
46387,15500,39500,15000.0,"Česká spořitelna, a.s.",45,Žena,0,109,95,0,1,5250,0,43 - 55,1,Hlavní město Praha
57570,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57575,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57571,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
46388,15500,39500,15000.0,"Česká spořitelna, a.s.",45,Žena,0,109,95,0,1,5250,0,43 - 55,1,Hlavní město Praha
57563,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57573,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57572,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
57562,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
44127,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
44129,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
72589,39001,36000,15000.0,"MONETA Money Bank, a.s.",53,Žena,0,89,38,1,1,5250,0,43 - 55,1,Tábor
57577,58601,24000,6000.0,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0,43 - 55,1,Jihlava
44124,70030,22000,7000.0,"Československá obchodní banka, a.s.",48,Muž,1,83,38,0,1,5250,0,43 - 55,0,Ostrava-město
75037,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75059,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75083,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75048,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75052,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75082,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75051,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75026,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75060,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75071,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75072,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75084,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75020,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75047,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75025,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75055,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75056,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75053,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75054,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75041,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75058,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75045,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75042,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75057,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75063,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75050,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75062,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75069,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75043,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75061,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75044,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75073,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75074,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75088,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75089,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75081,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75019,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75080,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75018,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75038,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75046,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75091,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75090,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75017,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75040,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75066,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75065,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75085,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75096,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75028,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75095,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75033,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75078,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75079,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75094,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75067,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75087,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75024,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75027,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75086,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
63294,16003,24000,3000.0,"Česká spořitelna, a.s.",48,Žena,0,89,47,1,1,5300,0,43 - 55,1,
75049,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75015,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75034,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75032,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75031,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75030,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75016,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75068,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75036,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75022,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75092,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75029,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75023,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75077,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75021,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75064,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75035,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75070,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75039,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75076,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75075,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
75093,44001,23000,2000.0,"MONETA Money Bank, a.s.",57,Žena,1,149,20,0,1,5300,0,56 - 68,1,Louny
28404,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28405,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28406,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28407,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28399,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28398,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28409,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28408,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28401,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28402,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28400,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28403,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
11088,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
11083,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
11084,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
11089,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
11086,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
11081,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
11082,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
28393,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28388,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28386,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28390,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28389,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
11085,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
28394,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28392,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28387,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28391,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28397,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28395,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
28396,29301,30500,10000.0,"Československá obchodní banka, a.s.",53,Muž,0,95,59,0,1,5350,0,43 - 55,0,Mladá Boleslav
11087,31200,20000,10000.0,"Československá obchodní banka, a.s.",57,Žena,0,193,94,0,1,5350,0,56 - 68,1,Plzeň-město
10924,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10934,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10933,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10936,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10948,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10949,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10950,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10937,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10938,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10939,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10935,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
69082,34815,29000,15000.0,"mBank S.A., organizační složka",54,Žena,1,46,92,0,1,5400,1,43 - 55,1,Tachov
10928,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10931,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10940,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
69093,34815,29000,15000.0,"mBank S.A., organizační složka",54,Žena,1,46,92,0,1,5400,1,43 - 55,1,Tachov
10927,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
14697,27707,28000,5000.0,"Česká spořitelna, a.s.",42,Muž,1,46,34,0,1,5400,0,43 - 55,0,Mělník
14698,27707,28000,5000.0,"Česká spořitelna, a.s.",42,Muž,1,46,34,0,1,5400,0,43 - 55,0,Mělník
69072,34815,29000,15000.0,"mBank S.A., organizační složka",54,Žena,1,46,92,0,1,5400,1,43 - 55,1,Tachov
10930,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
69092,34815,29000,15000.0,"mBank S.A., organizační složka",54,Žena,1,46,92,0,1,5400,1,43 - 55,1,Tachov
10947,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10946,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10943,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10944,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10945,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10926,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
10929,40747,35000,7000.0,Raiffeisenbank a.s.,61,Muž,0,193,72,1,1,5400,0,56 - 68,0,Děčín
69073,34815,29000,15000.0,"mBank S.A., organizační složka",54,Žena,1,46,92,0,1,5400,1,43 - 55,1,Tachov
