,CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET,AGE_RANGE,SCORE,GENDER
3947,66603,25000,5000.0,"Komerční banka, a.s.",31,Muž,0,109,91,0,1,1750,0,30 - 42,-135.3527499999998,0
3948,28002,30000,15000.0,"Česká spořitelna, a.s.",38,Muž,1,78,90,0,1,2350,0,30 - 42,2932.590362,0
3949,14000,8400,2000.0,Air Bank a.s.,35,Žena,0,86,90,0,1,0,0,30 - 42,751.7080000000001,1
3950,47001,18000,15000.0,"MONETA Money Bank, a.s.",28,Muž,0,193,27,0,0,850,0,18 - 29,4659.27895,0
3951,28922,25000,4000.0,Raiffeisenbank a.s.,27,Žena,1,37,19,1,1,1600,0,18 - 29,-338.28576399999974,1
3952,61600,24000,2000.0,Equa bank a.s.,20,Muž,1,78,88,0,1,0,0,18 - 29,751.838912,0
3953,46010,20000,10000.0,Equa bank a.s.,46,Žena,1,213,25,1,1,1550,0,43 - 55,1974.5329400000005,1
3954,40753,20000,5000.0,"Česká spořitelna, a.s.",25,Žena,1,194,50,0,1,1300,0,18 - 29,382.82401200000027,1
3955,46825,20000,2000.0,"Československá obchodní banka, a.s.",29,Muž,1,109,62,0,1,0,1,30 - 42,751.838912,0
3956,51251,21000,8000.0,"mBank S.A., organizační složka",24,Muž,0,79,39,1,1,1000,0,18 - 29,1855.7271240000002,0
3957,74101,36000,4000.0,"MONETA Money Bank, a.s.",31,Žena,1,80,80,0,1,4900,0,30 - 42,-4137.396788,1
3958,56201,26000,3000.0,"Fio banka, a.s.",28,Žena,0,109,36,0,0,2600,0,18 - 29,-1865.5918,1
3959,38601,18000,3000.0,"Česká spořitelna, a.s.",22,Muž,0,178,72,1,1,250,1,18 - 29,839.8668740000003,0
3960,28522,15000,2000.0,"Česká spořitelna, a.s.",32,Žena,1,178,24,0,1,4500,0,30 - 42,-4428.6195880000005,1
3961,26223,28000,15000.0,Raiffeisenbank a.s.,27,Žena,1,82,19,1,1,0,1,18 - 29,5638.049036,1
3962,61200,15867,2000.0,Equa bank a.s.,24,Muž,0,193,36,1,1,150,0,18 - 29,579.134174,0
3963,74221,30000,2000.0,"Komerční banka, a.s.",28,Muž,1,86,45,0,1,1700,0,18 - 29,-1205.223188,0
3964,74784,17000,3000.0,"Česká spořitelna, a.s.",19,Muž,0,193,47,1,1,0,0,18 - 29,1127.6701240000002,0
3965,27732,35000,5000.0,"Česká spořitelna, a.s.",29,Muž,1,37,93,0,1,2000,0,30 - 42,-423.02508799999964,0
3966,51801,35000,3000.0,"Československá obchodní banka, a.s.",24,Muž,1,93,84,1,1,400,0,18 - 29,667.3158360000002,0
3967,50601,29000,5000.0,"Komerční banka, a.s.",26,Muž,1,89,50,0,1,1850,0,18 - 29,-250.34313799999995,0
3968,56501,16000,2000.0,"MONETA Money Bank, a.s.",24,Žena,1,37,77,0,1,1050,0,18 - 29,-456.93473800000004,1
3969,10600,24000,2000.0,Equa bank a.s.,49,Žena,0,93,79,0,1,2550,0,43 - 55,-2183.751096,1
3970,67124,30000,5000.0,"Komerční banka, a.s.",24,Žena,1,37,89,0,1,1700,0,18 - 29,-77.66118799999981,1
3971,39101,22000,6000.0,"Československá obchodní banka, a.s.",33,Žena,1,46,32,0,0,3300,0,30 - 42,-1543.7479879999996,1
3972,28901,22500,2000.0,"Česká spořitelna, a.s.",36,Muž,0,46,82,1,2,1350,0,30 - 42,-802.3214260000001,0
3973,67904,50000,6000.0,Equa bank a.s.,28,Muž,0,212,73,0,1,300,0,18 - 29,1909.7601000000002,0
3974,27101,8000,3000.0,Air Bank a.s.,20,Žena,0,185,58,1,1,0,1,18 - 29,1127.6701240000002,1
3975,40714,19000,13000.0,Air Bank a.s.,30,Muž,1,37,42,0,0,1050,1,30 - 42,3677.4592619999994,0
3976,70030,15000,6000.0,"Komerční banka, a.s.",19,Žena,1,93,50,0,0,0,0,18 - 29,2255.2549120000003,1
3977,68304,23000,3000.0,"Komerční banka, a.s.",18,Muž,1,46,92,0,1,0,0,18 - 29,1127.6929120000002,0
3978,78397,21000,5000.0,"Československá obchodní banka, a.s.",31,Muž,0,176,45,0,1,0,0,30 - 42,1879.2700000000002,0
3979,60200,16000,4000.0,"Česká spořitelna, a.s.",25,Žena,1,95,94,0,1,0,0,18 - 29,1503.5469120000002,1
3980,37004,10000,8000.0,Equa bank a.s.,25,Muž,0,46,0,1,1,0,0,18 - 29,3006.940124,0
3981,73951,30000,10000.0,Air Bank a.s.,32,Muž,0,188,86,1,1,0,0,30 - 42,3758.6481240000003,0
3982,69601,20000,15000.0,"Fio banka, a.s.",22,Muž,0,37,19,1,1,400,1,18 - 29,5177.432924000001,0
3983,37401,24000,15000.0,"MONETA Money Bank, a.s.",36,Muž,1,46,78,1,1,250,0,30 - 42,5350.245786,0
3984,38211,17000,10000.0,"Československá obchodní banka, a.s.",26,Žena,1,93,93,0,1,300,1,18 - 29,3413.3070120000007,1
3985,75301,21700,15000.0,Air Bank a.s.,51,Žena,0,86,20,0,1,2550,0,43 - 55,2702.3509040000004,1
3986,30100,35000,5000.0,Equa bank a.s.,28,Muž,1,37,62,0,1,1700,0,18 - 29,-77.66118799999981,0
3987,74213,30000,15000.0,"Česká spořitelna, a.s.",37,Žena,0,109,28,0,1,3900,0,30 - 42,1148.0793000000003,1
3988,19300,28000,15000.0,"Česká spořitelna, a.s.",31,Žena,1,85,67,0,0,600,0,30 - 42,4947.213112,1
3989,79001,24000,2000.0,"Česká spořitelna, a.s.",26,Muž,0,185,22,0,1,1450,0,18 - 29,-917.5508500000001,0
3990,75622,15000,15000.0,"Fio banka, a.s.",25,Žena,1,89,40,1,1,300,0,18 - 29,5292.685136,1
3991,62700,8100,6000.0,"Česká spořitelna, a.s.",18,Žena,0,193,93,0,1,0,0,18 - 29,2255.1240000000003,1
3992,69618,26000,15000.0,Raiffeisenbank a.s.,36,Muž,1,37,17,0,1,2000,0,30 - 42,3335.514912,0
3993,41108,20000,5000.0,"MONETA Money Bank, a.s.",23,Muž,1,80,75,0,1,900,0,18 - 29,843.3092120000003,0
3994,53401,20000,8000.0,"mBank S.A., organizační složka",25,Muž,1,46,89,1,1,0,0,18 - 29,3007.0710360000003,0
3995,29301,25000,10000.0,Raiffeisenbank a.s.,18,Žena,1,77,54,0,1,0,0,18 - 29,3758.6709120000005,1
3996,36452,6850,7000.0,Equa bank a.s.,23,Žena,1,37,27,0,1,1800,1,18 - 29,558.9255120000003,1
3997,14900,25000,10000.0,"MONETA Money Bank, a.s.",19,Muž,1,37,86,0,1,200,0,18 - 29,3528.4283120000005,0
3998,76901,30000,5000.0,Air Bank a.s.,30,Muž,0,84,39,0,0,1050,0,30 - 42,670.4963500000001,0
3999,26101,5000,1000.0,"Fio banka, a.s.",19,Muž,1,109,90,0,1,0,0,18 - 29,375.98491200000007,0
4000,78313,29500,10000.0,Anonymous Bank,29,Žena,1,37,40,1,1,1450,1,30 - 42,2089.520186,1
4001,47124,11000,5000.0,"MONETA Money Bank, a.s.",22,Muž,0,193,43,1,1,300,0,18 - 29,1534.0142240000002,0
4002,54477,25000,15000.0,"Československá obchodní banka, a.s.",27,Muž,1,46,16,1,1,2000,0,18 - 29,3335.6230360000004,0
4003,58851,15000,15000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",19,Žena,0,89,89,1,1,0,0,18 - 29,5637.918124000001,1
4004,46001,30000,15000.0,Air Bank a.s.,67,Žena,0,185,23,0,1,2900,1,56 - 68,2299.510814,1
4005,78375,21000,15000.0,"Československá obchodní banka, a.s.",25,Žena,1,37,74,1,1,0,0,18 - 29,5638.049036,1
4006,62300,21000,7000.0,Air Bank a.s.,29,Muž,0,83,84,0,2,1550,0,30 - 42,846.5978500000001,0
4007,40780,16000,4000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",24,Muž,1,46,22,0,0,1250,1,18 - 29,64.53066200000012,0
4008,40747,16500,10000.0,"Československá obchodní banka, a.s.",21,Muž,1,185,30,0,1,150,0,18 - 29,3585.9889620000004,0
4009,73401,17000,15000.0,"MONETA Money Bank, a.s.",27,Žena,1,86,94,0,1,500,0,18 - 29,5062.334412,1
4010,46841,25000,15000.0,"Česká spořitelna, a.s.",46,Žena,1,81,67,0,1,4000,0,43 - 55,1033.2229660000003,1
4011,74721,27000,13000.0,"Česká spořitelna, a.s.",24,Muž,1,89,82,0,1,1250,0,18 - 29,3447.2166619999994,0
4012,73531,13000,10000.0,"Česká spořitelna, a.s.",31,Muž,1,37,22,0,1,2300,0,30 - 42,1110.8810120000003,0
4013,29471,20000,4000.0,"Česká spořitelna, a.s.",20,Muž,0,217,85,1,1,0,0,18 - 29,1503.5241240000003,0
4014,12000,22000,2000.0,"Česká spořitelna, a.s.",24,Žena,1,86,95,0,1,550,0,18 - 29,118.67176200000006,1
4015,35601,30000,2000.0,"Česká spořitelna, a.s.",24,Muž,1,94,87,1,0,1050,0,18 - 29,-456.82661400000006,0
4016,38716,14000,8000.0,"MONETA Money Bank, a.s.",25,Žena,1,37,93,0,0,0,0,18 - 29,3006.9629120000004,1
4017,35601,12096,10000.0,Equa bank a.s.,23,Žena,1,37,55,0,0,1150,0,18 - 29,2434.7759620000006,1
4018,68706,11129,15000.0,"Československá obchodní banka, a.s.",52,Žena,0,90,23,0,1,0,0,43 - 55,5637.9440540000005,1
4019,15000,30000,15000.0,Air Bank a.s.,22,Žena,1,46,91,1,0,300,0,18 - 29,5292.685136,1
4020,43186,33000,15000.0,"MONETA Money Bank, a.s.",23,Muž,1,46,40,1,1,900,0,18 - 29,4601.957336,0
4021,27201,30000,10000.0,"Komerční banka, a.s.",26,Muž,1,37,72,0,1,2200,0,18 - 29,1226.0023120000005,0
4022,30100,15000,4000.0,"Česká spořitelna, a.s.",20,Muž,1,89,17,0,1,0,0,18 - 29,1503.5469120000002,0
4023,29301,19000,4000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",21,Muž,1,213,0,1,1,700,0,18 - 29,697.8059360000003,0
4024,61300,22000,15000.0,Air Bank a.s.,35,Muž,1,37,30,0,1,0,0,30 - 42,5637.940912,0
4025,39811,14000,15000.0,"Československá obchodní banka, a.s.",19,Muž,1,37,47,0,1,0,0,18 - 29,5637.940912,0
4026,34021,20000,5000.0,"Československá obchodní banka, a.s.",21,Žena,1,46,19,1,0,100,1,18 - 29,1764.3877360000004,1
4027,10000,40000,15000.0,Raiffeisenbank a.s.,51,Muž,0,37,24,0,1,6050,0,43 - 55,-1326.894596,0
4028,16300,15000,4000.0,Raiffeisenbank a.s.,24,Žena,1,46,92,0,1,0,0,18 - 29,1503.5469120000002,1
4029,74283,18000,10000.0,Air Bank a.s.,36,Žena,0,62,50,0,1,200,1,30 - 42,3528.2974000000004,1
4030,58277,20000,10000.0,"MONETA Money Bank, a.s.",21,Muž,1,37,73,0,2,250,0,18 - 29,3470.8676620000006,0
4031,27304,13000,5000.0,"Fio banka, a.s.",19,Muž,1,37,37,0,1,0,0,18 - 29,1879.4009120000003,0
4032,43401,24000,10000.0,Air Bank a.s.,20,Muž,1,46,78,1,0,50,0,18 - 29,3701.2183860000005,0
4033,11800,30000,15000.0,"Československá obchodní banka, a.s.",26,Muž,0,86,17,0,1,1950,0,18 - 29,3392.9446500000004,0
4034,37821,10000,3000.0,"Komerční banka, a.s.",30,Žena,0,188,47,0,1,1950,0,30 - 42,-1117.30335,1
4035,76001,34000,10000.0,"Československá obchodní banka, a.s.",24,Muž,0,193,60,0,1,1200,0,18 - 29,2377.0844000000006,0
4036,41501,24000,5000.0,Raiffeisenbank a.s.,42,Žena,0,37,56,0,1,700,0,43 - 55,1073.5549540000002,1
4037,53003,25000,6000.0,"Komerční banka, a.s.",62,Muž,0,89,95,0,0,2050,0,56 - 68,-104.64413599999989,0
4038,46601,16000,2000.0,"MONETA Money Bank, a.s.",31,Žena,1,78,42,0,1,3900,0,30 - 42,-3737.891788,1
4039,16000,35000,15000.0,"Komerční banka, a.s.",41,Muž,1,78,94,0,1,4250,0,30 - 42,745.2856620000002,0
4040,76312,17000,10000.0,"Česká spořitelna, a.s.",28,Žena,0,194,96,0,1,1100,0,18 - 29,2492.2057000000004,1
4041,59257,4000,2000.0,"Komerční banka, a.s.",19,Muž,1,86,93,0,1,0,0,18 - 29,751.838912,0
4042,79201,15000,2000.0,"Československá obchodní banka, a.s.",23,Muž,1,93,94,0,1,0,0,18 - 29,751.838912,0
4043,33901,19250,5000.0,"Česká spořitelna, a.s.",52,Žena,1,188,58,0,1,4700,0,43 - 55,-3531.166134,1
4044,37901,12000,5000.0,"Česká spořitelna, a.s.",22,Žena,1,178,39,1,1,1100,0,18 - 29,613.1747360000004,1
4045,19800,13000,3000.0,Equa bank a.s.,19,Žena,1,37,75,1,1,0,0,18 - 29,1127.8010360000003,1
4046,18100,23000,2000.0,"Česká spořitelna, a.s.",35,Žena,1,90,58,1,0,4100,0,30 - 42,-3968.0262640000005,1
4047,46015,19000,3000.0,Raiffeisenbank a.s.,25,Muž,0,185,29,0,0,150,0,18 - 29,954.8800500000001,0
4048,16200,25000,2000.0,"Česká spořitelna, a.s.",23,Muž,1,90,24,1,1,150,0,18 - 29,579.265086,0
4049,69663,20000,15000.0,Raiffeisenbank a.s.,21,Žena,1,185,27,1,1,0,0,18 - 29,5638.049036,1
4050,40002,11000,15000.0,"MONETA Money Bank, a.s.",19,Žena,1,46,94,1,1,150,0,18 - 29,5465.367086,1
4051,74401,20000,4000.0,"Česká spořitelna, a.s.",20,Muž,0,185,75,0,0,100,0,18 - 29,1388.2947000000001,0
4052,75661,9040,15000.0,Air Bank a.s.,28,Muž,0,193,40,0,1,0,0,18 - 29,5637.81,0
4053,33401,25000,4000.0,"Česká spořitelna, a.s.",18,Muž,1,109,17,0,0,0,0,18 - 29,1503.5469120000002,0
4054,15500,15000,8000.0,"Česká spořitelna, a.s.",23,Žena,1,37,78,0,1,1350,0,18 - 29,1452.8253620000003,1
4055,69611,18000,15000.0,"Fio banka, a.s.",24,Muž,1,37,13,0,1,0,0,18 - 29,5637.940912,0
4056,73701,29800,5000.0,Equa bank a.s.,22,Žena,1,37,91,0,1,1600,0,18 - 29,37.46011200000021,1
4057,41501,13000,5000.0,"Česká spořitelna, a.s.",18,Žena,1,37,94,0,4,0,0,18 - 29,1879.4009120000003,1
4058,34813,15000,8000.0,Air Bank a.s.,20,Žena,1,178,8,1,1,0,0,18 - 29,3007.0710360000003,1
4059,19000,15000,1000.0,"Československá obchodní banka, a.s.",19,Žena,1,46,94,0,1,0,0,18 - 29,375.98491200000007,1
4060,13000,50000,6000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",30,Muž,0,193,78,0,1,950,0,30 - 42,1161.4716500000002,0
4061,78344,35000,6000.0,"Komerční banka, a.s.",33,Muž,0,37,42,0,1,1950,0,30 - 42,10.258650000000216,0
4062,70800,13000,13000.0,Air Bank a.s.,29,Žena,1,78,32,1,1,1950,0,30 - 42,2641.4756859999998,1
4063,70030,23000,10000.0,Air Bank a.s.,25,Muž,0,86,36,0,1,850,0,18 - 29,2780.0089500000004,0
4064,30100,22000,1000.0,Equa bank a.s.,27,Muž,1,178,31,1,1,1650,0,18 - 29,-1523.408414,0
4065,30100,30000,10000.0,Air Bank a.s.,30,Muž,1,109,64,1,0,250,0,30 - 42,3470.9757860000004,0
4066,46348,7000,1000.0,"Česká spořitelna, a.s.",25,Muž,0,89,75,1,0,0,0,18 - 29,375.962124,0
4067,68603,34000,15000.0,"MONETA Money Bank, a.s.",26,Muž,1,80,92,0,1,1600,0,18 - 29,3796.0001119999997,0
4068,40331,21000,15000.0,"Česká spořitelna, a.s.",40,Žena,0,89,80,0,1,1300,0,30 - 42,4141.2331,1
4069,69155,20000,5000.0,Raiffeisenbank a.s.,33,Muž,0,93,15,1,1,1850,0,30 - 42,-250.36592599999994,0
4070,74258,20000,9000.0,"Česká spořitelna, a.s.",23,Muž,1,37,24,0,1,1650,0,18 - 29,1483.3154620000003,0
4071,51721,25000,8000.0,"Česká spořitelna, a.s.",23,Žena,0,46,80,0,1,900,0,18 - 29,1970.7403000000004,1
4072,30100,18000,10000.0,"Česká spořitelna, a.s.",53,Muž,0,89,94,0,1,1400,0,43 - 55,2146.9758540000003,0
4073,26231,19500,15000.0,"Česká spořitelna, a.s.",21,Žena,1,37,42,1,1,50,1,18 - 29,5580.488386,1
4074,19000,29500,6000.0,"Česká spořitelna, a.s.",49,Muž,0,80,93,0,1,5700,0,43 - 55,-4306.656046,0
4075,74285,10000,13000.0,"Komerční banka, a.s.",25,Muž,0,88,93,0,1,2050,0,18 - 29,2526.1153499999996,0
4076,74221,14500,3000.0,"Fio banka, a.s.",23,Muž,1,46,55,0,1,600,0,18 - 29,436.9651120000002,0
4077,53501,7300,3000.0,"Česká spořitelna, a.s.",35,Žena,1,213,20,0,0,1550,0,30 - 42,-656.6872379999998,1
4078,50361,26000,15000.0,"Česká spořitelna, a.s.",46,Muž,0,5,44,1,1,4600,0,43 - 55,342.4723780000004,0
4079,43543,14000,8000.0,Equa bank a.s.,21,Muž,1,46,59,0,3,250,1,18 - 29,2719.1596620000005,0
4080,58265,35000,10000.0,"Komerční banka, a.s.",27,Muž,1,37,50,0,1,1350,0,18 - 29,2204.533362,0
4081,26601,27000,6000.0,"Komerční banka, a.s.",26,Muž,0,91,93,1,1,1650,0,18 - 29,355.73067400000014,0
4082,69617,35000,15000.0,"Československá obchodní banka, a.s.",58,Muž,0,78,92,0,1,6250,0,56 - 68,-1557.0527359999996,0
4083,69801,25000,5000.0,"Komerční banka, a.s.",22,Muž,0,194,75,0,2,0,0,18 - 29,1879.2700000000002,0
4084,66441,15500,10000.0,Air Bank a.s.,33,Žena,1,77,16,0,3,1400,0,30 - 42,2146.9727120000007,1
4085,46331,45000,10000.0,"MONETA Money Bank, a.s.",30,Muž,1,185,25,0,1,2500,0,30 - 42,880.6384120000002,0
4086,55001,21500,15000.0,"MONETA Money Bank, a.s.",37,Žena,1,89,94,0,1,550,0,30 - 42,5004.773762,1
4087,53803,20000,13000.0,"Česká spořitelna, a.s.",29,Muž,1,213,72,0,1,1100,0,30 - 42,3619.8986119999995,0
4088,61500,19000,10000.0,"Česká spořitelna, a.s.",19,Muž,1,78,89,0,1,150,1,18 - 29,3585.9889620000004,0
4089,58001,48000,10000.0,"Československá obchodní banka, a.s.",28,Muž,0,89,19,0,1,350,0,18 - 29,3355.6154500000002,0
4090,66451,27000,12000.0,"MONETA Money Bank, a.s.",38,Muž,0,109,39,0,1,2200,0,30 - 42,1977.5794000000005,0
4091,26601,27000,3000.0,"Československá obchodní banka, a.s.",35,Žena,1,178,75,0,0,1950,0,30 - 42,-1117.1724379999998,1
4092,28201,21000,5000.0,"MONETA Money Bank, a.s.",22,Žena,1,37,0,1,1,0,0,18 - 29,1879.5090360000004,1
4093,78832,30000,5000.0,Equa bank a.s.,29,Muž,1,37,93,0,1,0,0,30 - 42,1879.4009120000003,0
4094,37341,25000,2000.0,Equa bank a.s.,24,Muž,1,37,93,0,1,350,0,18 - 29,348.91436200000004,0
4095,61400,19890,3000.0,"Komerční banka, a.s.",31,Muž,0,85,86,1,1,2250,0,30 - 42,-1462.559126,0
4096,40724,21500,1000.0,"Česká spořitelna, a.s.",27,Muž,1,109,22,1,1,1500,0,18 - 29,-1350.726464,0
4097,74744,17000,8000.0,"Česká spořitelna, a.s.",22,Muž,1,88,89,0,0,550,0,18 - 29,2373.7957620000007,0
4098,76901,45000,15000.0,"Česká spořitelna, a.s.",62,Muž,0,46,63,0,1,43650,0,56 - 68,-44612.418936,0
4099,73506,9200,3000.0,Equa bank a.s.,23,Žena,1,37,94,0,3,1450,1,18 - 29,-541.565938,1
4100,60200,17000,2000.0,Raiffeisenbank a.s.,27,Žena,1,89,94,0,1,1650,0,18 - 29,-1147.662538,1
4101,50312,11440,1000.0,"Česká spořitelna, a.s.",47,Žena,1,94,92,0,1,1300,0,43 - 55,-1120.457934,1
4102,44101,22000,3000.0,"Československá obchodní banka, a.s.",52,Muž,1,89,70,0,1,200,0,43 - 55,897.5843660000003,0
4103,76802,18000,15000.0,"Československá obchodní banka, a.s.",27,Žena,1,37,37,0,1,1500,0,18 - 29,3911.121412,1
4104,37341,60000,10000.0,"MONETA Money Bank, a.s.",23,Muž,1,178,19,0,0,950,1,18 - 29,2665.018562,0
4105,26762,13000,10000.0,"Československá obchodní banka, a.s.",55,Muž,0,193,60,1,1,1250,0,56 - 68,2319.8503880000003,0
4106,10100,60000,15000.0,"Komerční banka, a.s.",31,Žena,0,86,23,0,1,2550,0,30 - 42,2702.2168500000002,1
4107,73514,24000,2000.0,Air Bank a.s.,44,Žena,1,193,36,0,1,3000,0,43 - 55,-2701.666034,1
4108,46312,23500,15000.0,Air Bank a.s.,55,Žena,0,62,53,1,1,2150,0,56 - 68,3163.028688000001,1
4109,54101,19000,3000.0,"mBank S.A., organizační složka",18,Žena,0,194,47,1,0,0,0,18 - 29,1127.6701240000002,1
4110,43004,30000,3000.0,"MONETA Money Bank, a.s.",34,Muž,1,93,56,1,1,2450,0,30 - 42,-1692.6708139999996,0
4111,41901,17000,3000.0,Air Bank a.s.,18,Žena,1,194,95,1,1,200,0,18 - 29,897.5584360000003,1
4112,67529,24000,2000.0,Equa bank a.s.,25,Muž,1,46,86,0,1,1900,0,18 - 29,-1435.465788,0
4113,46331,20000,1000.0,"Česká spořitelna, a.s.",40,Žena,0,83,77,0,0,3850,0,30 - 42,-4056.3160499999994,1
4114,39601,17500,4000.0,"Česká spořitelna, a.s.",26,Muž,1,109,28,1,1,200,0,18 - 29,1273.4124360000003,0
